纱批,y_true,pred_ml_oof,pred_dl_oof,rel_err_ml,rel_err_dl,label_dl_better
H223-103419V,338.3,314.7175598144531,322.48191833496094,0.06970866149822583,0.04675755738862399,1
H223-103420#,477.3,500.6339416503906,481.6073417663574,0.048887369892943094,0.009024390878414345,1
H223-103421,224.7,234.65240478515625,213.53611946105957,0.044291966109093646,0.04968349149285084,0
H223-103426V,302.2,298.2565002441406,363.38937282562256,0.013049304287653444,0.20247972476372525,0
H223-103443,272.0,296.9809265136719,310.7710123062134,0.09184164159100536,0.14254048641466166,0
H223-103444,464.1,444.7159423828125,499.8715400695801,0.04176698473770707,0.07707722488431218,0
H223-103445NV,379.9,340.5840759277344,339.2845630645752,0.10349019234332904,0.10691086321230765,0
H223-103465,310.1,300.6888122558594,288.2190704345703,0.03034888018006178,0.070560882182277,0
H223-103493#,361.0,345.32012939453125,330.6875467300415,0.04343454461228367,0.08396801459589699,0
H223-103500V,286.0,265.34912109375,281.27405643463135,0.07220587029904875,0.01652427820001192,1
H223-103507,459.4,503.90960693359375,508.0933094024658,0.09688638862129932,0.10599327253244648,0
H223-103564NV,243.9,245.81068420410156,272.7270841598511,0.007833883575330946,0.11819222697281322,0
H223-103613#,291.7,297.5436096191406,287.01796531677246,0.02003294349996677,0.01605085595840596,1
H223-103619,295.5,300.2869873046875,314.2728567123413,0.016199618627835883,0.06352912592793915,0
H223-103647,317.8,325.7054138183594,321.17085456848145,0.024875436809662078,0.01060684256883375,1
H223-103671N,335.6,322.103515625,332.1127653121948,0.040215984429671815,0.010391044957393587,1
H223-103693,392.6,409.06695556640625,408.4196090698242,0.041943340718254694,0.04029447037549987,1
H223-103694,616.1,586.2391357421875,625.684928894043,0.04846756087863634,0.015557423947228326,1
H223-103696N,279.4,264.0303955078125,273.7180233001709,0.055009321730985626,0.020336351824000412,1
H223-103699NV,319.8,334.0758972167969,299.0769386291504,0.04464007885037668,0.06480006682364484,0
H223-103740N,372.5,353.62347412109375,343.83530616760254,0.05067523725744832,0.07695219820571259,0
H223-103741N,552.4,532.8837890625,531.3715934753418,0.03532985325334301,0.03806735431621562,0
H223-103756NV,240.4,251.52906799316406,237.48610019683838,0.04629396003619433,0.01212104743361238,1
H223-103757NV,414.4,408.7094421386719,407.6310634613037,0.013732041170827177,0.01633430631885358,0
H223-103766N,275.0,276.0724792480469,265.4978275299072,0.003899924538210457,0.03455335443544451,0
H223-103777N,332.6,297.56756591796875,305.36255836486816,0.10532902610035472,0.08189248837736901,1
H223-103785,422.8,420.3819274902344,412.25175857543945,0.005719187582091874,0.02494853695437813,0
H223-103797,431.0,425.564697265625,440.2381896972656,0.012610911216354735,0.021434314842346362,0
H223-103817V,275.6,298.831298828125,298.2003927230835,0.08429353710915109,0.082004327729548,1
H223-103832,337.1,378.623291015625,348.5589027404785,0.12317796207176859,0.033992591931588746,1
H223-103833NV,390.6,420.1551513671875,419.1162586212158,0.07566603012399083,0.07300629447128963,1
H223-103849,250.4,280.0687561035156,271.27673625946045,0.11848544769301424,0.08337354735873286,1
H223-103850,406.9,381.5766296386719,390.2125120162964,0.06223487431974872,0.041011275456607224,1
H223-103851,319.2,344.4935302734375,335.9710693359375,0.07924038305966513,0.05254094403324593,1
H223-103860V,255.6,228.82608032226562,237.3948097229004,0.10474929450972956,0.07122531407037304,1
H223-103861V,233.1,280.12420654296875,275.10986328125,0.20173404779472937,0.18022249369132468,1
H223-103874V,254.4,238.2573699951172,261.1514091491699,0.06345373429342878,0.026538557975253656,1
H223-103875V,401.3,394.22381591796875,405.01885414123535,0.017633152459145103,0.009267017545832718,1
H223-103897V,252.0,268.8583068847656,282.36937522888184,0.0668980431908597,0.12051339376062183,0
H223-103899N,270.0,263.40185546875,272.0289707183838,0.024437572337057865,0.0075147063641060816,1
H223-103906N,338.8,330.2103576660156,328.1308889389038,0.025353135577717987,0.03149088270596604,0
H223-103909,348.2,339.90167236328125,329.01551723480225,0.02383207247696846,0.05509615957681442,0
H223-103931NV,234.9,229.58311462402344,252.63266563415527,0.022634675929119715,0.07549027515283255,0
H223-103932N,519.1,545.7232666015625,550.7562160491943,0.05128735619543364,0.06098288585741569,0
H223-103933NV,379.8,399.4515075683594,391.3713216781616,0.05174172608699828,0.030466881721582253,1
H223-103939,385.0,379.74383544921875,366.4032459259033,0.013652375456220068,0.04830325733406142,0
H223-103940,267.9,266.5267639160156,278.61952781677246,0.0051259278982198325,0.04001316840751158,0
H223-103941,295.5,304.39666748046875,305.48901557922363,0.030107165753528523,0.03380377522465514,0
H223-103955,234.1,229.69830322265625,259.1642141342163,0.01880263467388175,0.10706627139318946,0
H223-103961N,285.9,310.907470703125,300.90928077697754,0.08746929241780459,0.052498358784374186,1
H223-103967NV,262.6,265.9764404296875,275.12214183807373,0.012857732024215154,0.04768523167401696,0
H223-103968NV,399.2,426.0640563964844,441.4019584655762,0.06729473045042945,0.10571632881893542,0
H223-103976,313.4,318.36669921875,347.7785110473633,0.01584779584745228,0.10969531284705282,0
H223-103993NV,231.2,247.8962860107422,246.0679054260254,0.07221576993953305,0.06430754941774362,1
H223-103995N,940.0,924.0140380859375,875.4792213439941,0.0170063424615877,0.06863912622906326,0
H223-103999N,296.3,303.3026123046875,322.51925468444824,0.023633521108508786,0.0884888784460457,0
H223-104000N,359.0,369.6220397949219,366.0886764526367,0.029587854581130908,0.01974561685916229,1
H223-104002#,335.0,332.27496337890625,326.430869102478,0.008134437674663897,0.025579495215719932,0
H223-104009,325.4,335.2275085449219,322.18594551086426,0.030201316977934496,0.009877241822486008,1
H223-104025V,256.1,245.01675415039062,253.43255996704102,0.043277024010841963,0.010415619027156778,1
H223-104026V,317.4,319.350830078125,313.32669258117676,0.006146282539582735,0.012833356706663157,0
H223-104027N,379.9,399.2164611816406,384.83994007110596,0.05084617315380939,0.013003264203674512,1
H223-104029N,302.6,310.4992370605469,330.0997734069824,0.026104550761023814,0.09087829942522675,0
H223-104034V,304.0,296.8236083984375,304.8689365386963,0.023606551320152745,0.0028583438771964,1
H223-104041,341.6,330.98284912109375,348.13129901885986,0.031080652454904757,0.019119727806407034,1
H223-104042,236.0,235.4250946044922,265.6794548034668,0.00243603981137056,0.12576040170427624,0
H223-104043,262.0,267.3590087890625,277.2125720977783,0.020454232018541824,0.05806325227938049,0
H223-104047,534.0,503.6575012207031,531.8479537963867,0.056821158761664166,0.004030049070361387,1
H223-104048,328.6,333.9108581542969,342.765474319458,0.01616207594076455,0.04310856457403195,0
H223-104059V,264.7,267.6514587402344,251.8014907836914,0.011150203022753625,0.048728784343865864,0
H223-104081N,332.9,331.2693786621094,323.5023021697998,0.00489823171475404,0.028229792219639158,0
H223-104113N,815.3,893.7506103515625,840.0480270385742,0.09622299809959563,0.030354503910549148,1
H223-104114N,986.9,968.438232421875,1017.4803733825684,0.01870682701179239,0.03098629383145052,0
H223-104115NV,231.1,232.54502868652344,234.82744693756104,0.006252828587022565,0.016129151611422542,0
H223-104116NV,378.3,404.35296630859375,387.7272605895996,0.06886853372430625,0.024920064999604537,1
H223-104117NV,252.3,252.412841796875,257.01353549957275,0.0004472524648058506,0.018682265158089257,0
H223-104118N,308.4,295.28009033203125,274.478554725647,0.04254186014119102,0.10999171619083362,0
H223-104139,276.3,263.91650390625,270.5326318740845,0.04481902313898596,0.02087357265909085,1
H223-104140V,259.5,237.17849731445312,255.32519817352295,0.08601735138607591,0.016087868309503553,1
H223-104141N,380.8,390.4598083496094,381.08906745910645,0.02536714377456852,0.0007591057224234319,1
H223-104142NV,423.7,396.4676818847656,389.6599292755127,0.064272641290044,0.08034003002993602,0
H223-104151N,346.8,337.2693176269531,352.20110416412354,0.02748178308181104,0.015574118119860965,1
H223-104156N#,321.2,338.53326416015625,341.2071704864502,0.05396408517937927,0.062288824675676584,0
H223-104191N,300.7,281.1205139160156,300.1115322113037,0.06511302322358907,0.0019569929786388686,1
H223-104192N,350.3,339.90167236328125,330.58135509490967,0.029684064049163347,0.05629073623901637,0
H223-104224N#,411.5,409.179931640625,405.55734634399414,0.005638076207335648,0.014441442663089782,0
H223-104262,250.2,252.2377166748047,255.54347038269043,0.008144351217918686,0.021356796093033065,0
H223-104263,398.3,413.53607177734375,419.54078674316406,0.03825275364539596,0.05332861346379805,0
H223-104264,555.3,495.4547119140625,464.04104232788086,0.10777109325564514,0.16434172099851554,0
H223-104272#,345.6,340.6938171386719,334.41503047943115,0.0141961309640804,0.032363916435894764,0
H223-104279N,458.5,485.0934753417969,497.3609924316406,0.05800103673111639,0.08475679919475039,0
H223-104303N,306.5,303.3871154785156,302.6878833770752,0.010156230086077692,0.012437574625776276,0
H223-104315N,816.0,930.9437866210938,858.0049514770508,0.1408624836025553,0.051476656221245115,1
H223-104316N,1075.0,1010.092041015625,1055.2565574645996,0.0603794967290895,0.018365993056015564,1
H223-104331N,311.9,317.70635986328125,302.0254611968994,0.018616094463273846,0.031659310044193555,0
H223-104332N,499.4,526.7666625976562,486.1498832702637,0.05479908409513072,0.026532071945276302,1
H223-104366N,416.5,425.2461242675781,398.2086181640625,0.020999097880835857,0.043916883158459374,0
H223-104368N,448.3,501.1213684082031,449.28150177001953,0.11782593889588412,0.0021893860584377115,1
H223-104373N,241.8,260.6066589355469,263.8044834136963,0.07777774580136097,0.09100282635560897,0
H223-104414N,188.1,200.1046600341797,212.23254203796387,0.06382062750420779,0.1282963425660867,0
H223-104416NV,237.4,252.4019317626953,249.55523014068604,0.06319263589748686,0.0512014748954255,1
H223-104445N,185.1,194.34580993652344,213.93699645996094,0.04995035081590459,0.15579144494004876,0
H223-104448,235.4,238.9160614013672,264.4784927368164,0.01493653951239514,0.12352800652328427,0
H223-104449,277.0,323.8212585449219,305.15477657318115,0.16902981423549304,0.10164179267929507,1
H223-104451,281.8,291.6936950683594,286.6659641265869,0.03510892501067521,0.017267438347814863,1
H223-104452,359.4,371.0114440917969,342.0301914215088,0.03230785779486316,0.04833001830274872,0
H223-104456,575.3,525.5333862304688,522.650671005249,0.08650549933715654,0.09151630278782509,0
H223-104464HT,318.6,297.86962890625,301.7333507537842,0.06506707813276633,0.052939890915525555,1
H223-104465HTS,302.6,297.86962890625,301.5496253967285,0.015632422649020813,0.003471165245329793,1
H223-104470,236.9,236.25592041015625,242.90060997009277,0.002718782565709446,0.02532971705293149,0
H223-104475HT,332.8,312.5230407714844,306.0461759567261,0.06092836306462245,0.08039009628146045,0
H223-104476HTS,317.3,322.8265075683594,310.75305938720703,0.017417294573542987,0.02063328273743034,0
H223-104483NV,255.7,253.6565399169922,240.89391231536865,0.007991631141681207,0.05790413642570315,0
H223-104487,324.8,319.7327880859375,300.67594051361084,0.015601021902421493,0.07427358216024149,0
H223-104488,340.8,359.564453125,341.21766090393066,0.055060015036529894,0.0012255308213567997,1
H223-104489,240.4,260.35174560546875,238.37614059448242,0.08299395010249086,0.008418716328757889,1
H223-104490,390.9,400.3141174316406,349.7514486312866,0.024083186061396308,0.10526618410759964,0
H223-104495,525.1,543.5228271484375,545.2046871185303,0.03508441658367289,0.03828734930136617,0
H223-104498HT,297.8,299.3106994628906,271.4876651763916,0.005072865892679264,0.08835572472372348,0
H223-104499HTS,298.1,292.3534851074219,292.26605892181396,0.019277138183110956,0.019570416229420844,0
H223-104500N,226.2,264.21368408203125,226.36430263519287,0.16805342210588298,0.0007263600140831957,1
H223-104516,320.3,269.3438415527344,297.58007526397705,0.15908884934647127,0.07093326486204692,1
H223-104517V,238.6,254.3907928466797,268.1474208831787,0.06618102617777821,0.1238366340399847,0
H223-104518,414.5,411.0438232421875,416.65916442871094,0.008338182768948415,0.005209081854424238,1
H223-104519,281.2,275.29168701171875,299.3152856826782,0.02101107037009647,0.06442135733298016,0
H223-104521V#,282.3,290.8185729980469,284.1700077056885,0.03017560395942298,0.006624185992285594,1
H223-104522N,419.6,414.7400817871094,391.46530628204346,0.011582264568100154,0.06705122430239764,0
H223-104528,330.9,348.2719421386719,363.66052627563477,0.052499069622686335,0.09900431028904426,0
H223-104537N,556.9,476.6903076171875,441.46528244018555,0.1440288963572853,0.20728087189395156,0
H223-104542NV,401.9,401.32666015625,398.93174171447754,0.0014265733857569335,0.0073855642832758965,0
H223-104544NV,240.5,242.04319763183594,266.2148714065552,0.006416622169529194,0.1069225422265528,0
H223-104545NV,403.1,408.3365173339844,425.39830207824707,0.012990616060169798,0.05531704807167918,0
H223-104553N,299.1,258.010498046875,241.26687049865723,0.13737713791959627,0.19335716984088672,0
H223-104556NV,372.7,390.529052734375,375.40552616119385,0.04783754422832476,0.007259259890317324,1
H223-104557N,232.1,229.67140197753906,243.7386989593506,0.01046358475810554,0.0501451915504056,0
H223-104589N,317.3,385.2151184082031,329.2060852050781,0.21404071353943493,0.03752311756918652,1
H223-104605NV,295.8,273.0563049316406,272.8083372116089,0.07688875952532284,0.0777270547248609,0
H223-104606N,444.2,445.475830078125,449.2915630340576,0.002872197384278004,0.0114623211029784,0
H223-104609N,444.9,455.2908020019531,444.48180198669434,0.023355365254483243,0.0009399820483170185,1
H223-104610N,286.2,283.2315979003906,277.6614189147949,0.010371775330208407,0.02983431546089002,0
H223-104613N,257.5,254.4497528076172,285.6395483016968,0.011845620164133422,0.10927979922564651,0
H223-104614N,415.1,415.7716369628906,446.4825630187988,0.0016180124376642304,0.07560241632869857,0
H223-104615V,253.1,244.15863037109375,271.5351104736328,0.03532741852450798,0.07283725986923921,0
H223-104617NV,390.3,412.776611328125,395.7893371582031,0.05758803824634667,0.014064404709358108,1
H223-104620V,287.3,272.4515075683594,278.3109188079834,0.05168288350547792,0.031288135021593215,1
H223-104621V,404.3,419.266357421875,411.1783504486084,0.03701795058497356,0.017012986516048125,1
H223-104626NV,246.7,239.16648864746094,240.10062217712402,0.030537135598839398,0.026750619467403564,1
H223-104627NV,367.2,427.4168701171875,374.48859214782715,0.16398929770029308,0.019849107155851496,1
H223-104630N,516.4,509.592041015625,543.3250427246094,0.013183499194893769,0.05213989683208366,0
H223-104631N,286.1,278.5393981933594,287.7174377441406,0.026426430640952053,0.005653400014274967,1
H223-104632N,1076.0,1035.6429443359375,1030.5394172668457,0.0375065573082597,0.042249612205141084,0
H223-104633NV,249.2,263.73028564453125,247.58648872375488,0.05830772730316286,0.006474764350643492,1
H223-104634NV,407.6,432.1258544921875,392.8298234939575,0.06017138000879726,0.03623693941530945,1
H223-104635NV,250.0,247.47459411621094,273.4644412994385,0.010101623534752184,0.09385776519399959,0
H223-104636NV,380.3,427.2060852050781,394.98019218444824,0.1233396928841565,0.03860160973984279,1
H223-104645N#,377.0,400.5492248535156,382.3328733444214,0.06246478740819888,0.014145552637347297,1
H223-104650V#,288.0,271.57861328125,294.9208974838257,0.05701870388256879,0.024030894040226996,1
H223-104656NV,255.3,257.430908203125,243.780517578125,0.00834668312981403,0.04512135691901213,0
H223-104657NV,384.0,403.6929626464844,387.67335414886475,0.051283756890550876,0.00956602642908616,1
H223-104658NV,296.9,275.6383361816406,265.45536518096924,0.07161220551580745,0.105909851188857,0
H223-104706N,279.6,276.76422119140625,277.669882774353,0.010142270416639305,0.0069031374305363515,1
H223-104713N,282.7,272.9960632324219,287.34800815582275,0.03432591711084137,0.01644148622447241,1
H223-104717#,323.9,343.9924011230469,321.04408740997314,0.0620327296153954,0.008817266409196235,1
H223-104752N,291.7,306.2769470214844,308.10790061950684,0.04997239294132555,0.0562492307814342,0
H223-104753N,550.0,620.9115600585938,603.8059711456299,0.128930109195099,0.09782903844482108,1
H223-104760,278.1,270.4553527832031,273.3914375305176,0.02748884292169007,0.016931184715257577,1
H223-104761,344.8,332.57177734375,331.5539598464966,0.035464682876726696,0.03841658977122756,0
H223-104762,288.1,313.9510498046875,282.52196311950684,0.08972943354318008,0.01936146088267814,1
H223-104768#,289.6,279.9098205566406,289.8630380630493,0.03346056437508561,0.0009082806044206175,1
H223-104791NV,270.5,291.6994934082031,274.59821701049805,0.07837150982410133,0.01515052499203897,1
H223-104793N,286.4,269.5835266113281,283.9539051055908,0.05871673669023982,0.008540834128225379,1
H223-104805,458.8,480.2823791503906,487.8819465637207,0.04682297112014469,0.06338698030315348,0
H223-104812N,228.4,236.5654296875,237.35270500183105,0.035750567807103714,0.03919748249316582,0
H223-104821N,209.4,206.5935821533203,220.68910598754883,0.01340218646869948,0.05391168093127844,0
H223-104828N,275.0,297.8377380371094,264.40978050231934,0.08304632013192331,0.038509889081074784,1
H223-104837N,228.7,220.5089111328125,217.93618202209473,0.03581586736698439,0.047065229459705336,0
H223-104859N,224.6,213.85702514648438,227.2684097290039,0.047831588838100195,0.01188072007517856,1
H223-104861N,534.5,526.32470703125,523.6672401428223,0.015295216031051538,0.020267090471422007,0
H223-104869N,656.2,635.9718627929688,635.9634399414062,0.03082617678561876,0.030839012585012808,0
H223-104870,223.0,243.1701202392578,243.1180238723755,0.09044896967871445,0.09021535368373693,1
H223-104877N,286.7,277.326171875,270.9869146347046,0.03269559862111278,0.05480671560776886,0
H223-104889,250.8,241.95672607421875,240.16470909118652,0.03526026286056084,0.04240546614190364,0
H223-104895N,261.2,274.03717041015625,277.9857873916626,0.04914690049641957,0.06426411711722806,0
H223-104906,248.8,262.901611328125,271.31991386413574,0.056678502120410784,0.09051412324449593,0
H223-104907,320.8,319.6263427734375,321.6715097427368,0.00365853250163942,0.0027166762553292962,1
H223-104908,292.7,284.19439697265625,291.5083408355713,0.029059115227376656,0.004071264654554106,1
H223-104939,274.8,248.5780792236328,275.0771999359131,0.0954218368828711,0.001008733391204466,1
H223-104949N,221.3,234.80743408203125,232.00249671936035,0.061036755903393,0.048361937274634975,1
H223-104979NV,295.6,262.46722412109375,273.58455657958984,0.1120865219140237,0.07447714282701423,1
H223-104980N,976.1,1016.4840087890625,902.0039558410645,0.04137281916673368,0.07591030033621193,0
H223-105023SV,254.5,254.07992553710938,237.30056285858154,0.0016505872804484052,0.06758128542531491,0
H223-105076SV,260.6,251.56692504882812,268.05260181427,0.034662605337011786,0.028597858073614802,1
H223-105086NV,297.4,278.498779296875,277.045202255249,0.06355487795053608,0.068442494095718,0
H223-105087N,219.7,255.91603088378906,283.68213176727295,0.16484310824825055,0.2912249966516191,0
H223-105094NJ,275.4,281.73284912109375,284.7969055175781,0.022995094847000082,0.03412093506621982,0
H223-105100,314.2,294.37408447265625,329.00500297546387,0.06309966749431171,0.047119678469104656,1
H223-105106,463.6,488.84783935546875,504.1393280029297,0.05446039550242476,0.08744462468087838,0
H223-105109,325.9,302.8615417480469,303.34646701812744,0.07069180193693214,0.06920384467990334,1
H223-105112,317.3,319.5541076660156,323.32115173339844,0.007104026681199411,0.018976210946135087,0
H223-105113,544.8,533.015869140625,572.2429275512695,0.021630196143830126,0.0503724808200548,0
H223-105114,392.6,431.053466796875,429.5423984527588,0.09794566173177666,0.09409678668318339,1
H223-105126,368.9,352.1384582519531,365.9672260284424,0.045436545805346944,0.007950051427156666,1
H223-105134,322.4,320.4952087402344,319.808030128479,0.005908161475516503,0.008039608782383925,0
H223-105135,553.7,528.3690795898438,548.0904579162598,0.04574845658244322,0.010131013335089343,1
H223-105136,414.4,422.4669494628906,406.1976909637451,0.019466576888745132,0.01979321678585166,0
H223-105166-650,257.5,251.06814575195312,292.4074172973633,0.02497807474872658,0.1355627856155637,0
H223-105171N,289.1,305.9607238769531,291.44394397735596,0.05832142468477996,0.008107727351348518,1
H223-105175N,298.5,288.6818542480469,292.43969917297363,0.03289161055820505,0.020302515332741515,1
H223-105184V,441.4,418.4291076660156,421.0419178009033,0.052040988521667296,0.046121618030438245,1
H223-105185V,567.6,595.9976806640625,668.2056427001953,0.05003114986533151,0.17724743252012476,0
H223-105211,494.9,506.1280517578125,537.6410484313965,0.022687516180209432,0.08636299945551199,0
H223-105223N,298.7,301.9111633300781,304.7070026397705,0.010750463106697796,0.020110487578069682,0
H223-105224N,449.9,460.5723571777344,459.81788635253906,0.023721620754605873,0.022044646259876947,1
H223-105239NV,452.7,439.4984436035156,396.494722366333,0.029161821065148544,0.12415568286376281,0
H223-105240NV,272.2,262.5278625488281,264.8013114929199,0.03553320150924516,0.027181074602528495,1
H223-105241,234.3,268.3414611816406,246.65377140045166,0.14529006052150112,0.05272629705473489,1
H223-105253,461.4,454.9969482421875,421.7511177062988,0.013877442040905295,0.08593169114183319,0
H223-105276N,438.3,450.6646728515625,473.8621711730957,0.0282105244154241,0.08113659861347096,0
H223-105277N,282.4,304.387939453125,311.61885261535645,0.07786097539782724,0.10346619197706022,0
H223-105278N,335.7,313.89605712890625,337.0384693145752,0.06495067879191013,0.00398709953689406,1
H223-105282NV#,264.1,287.7590637207031,280.56883811950684,0.08958373237337093,0.062358341987441224,1
H223-105315,326.5,310.3680725097656,318.7866687774658,0.04940865999920456,0.02362429164562921,1
H223-105333NV,456.1,423.1717834472656,388.2875919342041,0.07219516893666399,0.14867881619010992,0
H223-105334NV,248.3,270.1529235839844,259.76994037628174,0.08801016344383512,0.0461938798865074,1
H223-105335NV,319.7,322.6687316894531,314.56031799316406,0.009285992146888572,0.016076578062793747,0
H223-105368NV#,445.0,428.6775207519531,431.03833198547363,0.036679728646472086,0.031374534863399146,1
H223-105385-650,282.8,311.3259582519531,298.1722593307495,0.10086972507406088,0.054357352652779085,1
H223-105400SJV,340.9,329.5626220703125,345.0432538986206,0.033257195451319756,0.012153868872100586,1
H223-105409N,281.7,290.7088317871094,302.9728889465332,0.0319802335349293,0.07551611269356781,0
H223-105421,276.0,263.912109375,251.38354301452637,0.04379670516145664,0.08919006153833961,0
H223-105437SJV,334.3,329.2575988769531,349.29003715515137,0.015083461330828751,0.04484007524589576,0
H223-105479V,268.9,277.3785705566406,272.71409034729004,0.03153057105364575,0.014184047404790708,1
H223-105482NV#,412.8,409.49688720703125,425.88768005371094,0.008001726726959167,0.031704651292136336,0
H223-105484N#,936.1,875.0647583007812,941.1511421203613,0.06520162557265971,0.0053959428696798905,1
H223-105502NV#,257.5,276.41827392578125,264.82012271881104,0.07346902495163712,0.028427661042822364,1
H223-105503NV#,430.0,445.782470703125,411.95387840270996,0.03670342023897201,0.04196772464388456,0
H223-105504NV,278.0,260.2426452636719,261.60919666290283,0.06387537674708407,0.05895972423204162,1
H223-105511,316.5,309.4037780761719,308.4904193878174,0.02242092234945945,0.025306731791246602,0
H223-105513NV,274.8,260.68951416015625,267.2559976577759,0.051348201744287766,0.027452701389918503,1
H223-105514NV,382.4,399.13238525390625,403.6829471588135,0.04375623758752278,0.05565624256866354,0
H223-105516,277.2,292.2688903808594,282.27593898773193,0.05436107640806557,0.018311468209050615,1
H223-105527NV#,440.3,439.85479736328125,418.6225891113281,0.0010111347642712922,0.049233274785781406,0
H223-105565N,537.0,520.8021240234375,555.0310611724854,0.0301636424138936,0.033577395106423796,0
H223-105573N#,337.7,343.4298400878906,337.1567726135254,0.016967249297367377,0.0016086093765428247,1
H223-105582V-G,163.5,179.81317138671875,163.4966254234314,0.0997747485365199,2.0639612039126113e-05,1
H223-105605N#,1054.0,1017.13427734375,1051.987075805664,0.03497696646669851,0.0019097952507749903,1
H223-105632,405.8,377.75469970703125,338.7627124786377,0.06911113921211841,0.1651978499746435,0
H223-105634N,516.4,545.7987670898438,515.1746273040771,0.056930222868463345,0.002372913818549767,1
H223-105635N,293.5,307.3822326660156,310.3917121887207,0.04729891879230881,0.05755268207204489,0
H223-105636N,478.9,435.6882629394531,470.86620330810547,0.0902312321145219,0.01677552034188088,1
H223-105658,261.9,249.62918090820312,245.4035520553589,0.046853070222712186,0.06298758283318524,0
H223-105667,493.2,503.8420104980469,514.3184661865234,0.02157747465091466,0.042819274505464834,0
H223-105678,511.8,517.9827880859375,539.6617889404297,0.012080476916406182,0.0544388216879353,0
H223-105704N,347.0,363.82080078125,389.74194526672363,0.04847493020393444,0.12317563477086996,0
H223-105755N,272.1,260.0660095214844,253.92019748687744,0.04422635236337149,0.06681294565400386,0
H223-105760NV,387.4,380.47100830078125,413.7857913970947,0.017885884612906217,0.06810994165310699,0
H223-105779N,265.8,262.810546875,263.70790004730225,0.011247001974746205,0.007870955427460706,1
H223-105784,289.6,260.8863220214844,267.6908016204834,0.09914944053012482,0.07565330931892296,1
H223-105790,269.3,277.8751525878906,272.4364757537842,0.03184237871359892,0.01164677220077126,1
H223-105791N#,896.2,913.7891235351562,969.3284034729004,0.019626337352108836,0.08159830782424052,0
H223-105822,288.1,250.33741760253906,246.84481620788574,0.1310745657624096,0.14319744460493683,0
H223-105869,278.5,245.77066040039062,249.78618621826172,0.11752007037139739,0.10310166528081603,1
H223-105875N,874.9,1077.7244873046875,1053.6340713500977,0.23182590844938766,0.20429085763864988,1
H223-105876N,223.0,222.23065185546875,266.20006561279297,0.0034499916793576235,0.19372226731325445,0
H223-105877NV,348.1,377.5250549316406,399.9147891998291,0.08453046518470352,0.14885029933450322,0
H223-105889V,305.2,290.5487060546875,282.21330642700195,0.04800555027795686,0.07531682035466863,0
H223-105893#,388.8,368.7669677734375,399.2034435272217,0.05152528864724089,0.026757828001425128,1
H223-105916NV,387.8,385.57244873046875,392.7741527557373,0.0057440723813146485,0.01282659297475252,0
H223-105922N#,528.6,599.574951171875,530.6853294372559,0.13426967682658394,0.003945004610700693,1
H223-105923J,172.3,205.7288055419922,219.52197551727295,0.19401512211289623,0.2740683430907269,0
H223-105927#,638.9,560.1122436523438,619.6215629577637,0.12331782179750048,0.030174420162677355,1
H223-105944,288.6,324.4772033691406,306.6471815109253,0.12431463398439865,0.06253354646673573,1
H223-105979,346.6,339.7160339355469,367.209529876709,0.019861413918795538,0.05946200195070496,0
H223-106016#,313.5,297.2343444824219,322.38969802856445,0.05188406863495784,0.028356293551135215,1
H223-106025V,239.8,240.22537231445312,253.5762071609497,0.0017738628625328398,0.05744873711582655,0
H223-106043N,282.4,281.64263916015625,265.50164222717285,0.0026818726622411778,0.05983837738041339,0
H223-106080N,276.1,296.08404541015625,243.04344654083252,0.07237973708595591,0.1197267419701928,0
H223-106087N,283.1,264.2565612792969,287.7943992614746,0.0665610693042654,0.016582123847787938,1
H223-106112N,447.7,438.4100646972656,392.86439418792725,0.020750358057911235,0.12248292564406503,0
H223-106153NV,237.8,255.7578887939453,257.5777530670166,0.07551677373082477,0.08316969329766565,0
H223-106154NV,361.3,419.4312744140625,392.62540340423584,0.16089475342500287,0.08670191919006036,1
H223-106165V,384.9,363.33599853515625,382.20579624176025,0.05602494534757983,0.006999749956273645,1
H223-106169N,317.4,342.02813720703125,319.1840171813965,0.0775933749409431,0.005620722058413043,1
H223-106200N,914.1,1048.87548828125,1072.0108032226562,0.14744063918583916,0.17275003087291185,0
H223-106201NV,270.1,295.7660217285156,284.02981758117676,0.09502414560372217,0.05157281592247688,1
H223-106216N#,504.6,517.5374145507812,438.7545108795166,0.025638950754111847,0.1304904659516023,0
H223-106217N,319.1,311.3097229003906,299.6077060699463,0.024413278280680864,0.06108522071276365,0
H223-106227,291.9,292.6891174316406,280.83622455596924,0.0027033827735992257,0.037902622280410116,0
H223-106243V#,383.2,406.29150390625,434.2294216156006,0.06025966572454962,0.13316654909777906,0
H223-106302N-GL478,284.6,295.6722717285156,301.8994331359863,0.038904679297703984,0.06078507777715549,0
H223-106349NV#,276.8,283.5487365722656,280.4323196411133,0.024381273742853326,0.013122542055570969,1
H223-106376N,244.1,250.9691162109375,276.4601469039917,0.02814058259179066,0.13256922123173295,0
H223-106382N,909.6,937.12109375,929.8568725585938,0.030256259619280357,0.022270088564611944,1
H223-106383N,263.3,247.1387481689453,261.4762306213379,0.06137961196521421,0.006926583283679661,1
H223-106393N-GL478,305.2,301.1673278808594,344.8845386505127,0.013213211399110358,0.13002797722546666,0
H223-106395N,1153.0,1022.6795043945312,1084.7359657287598,0.11302731622232307,0.059205580460232596,1
